ItemCode	Description	PrimarySupplier	PrimarySupplierProductCode	Barcode	ProductGroup	ProductGroupName	RetailPrice	QtyOnHand	QtyOnOrder	CreationDate	Status	LastSellPriceChange	Duplicate pairs
9310185245327	DILAUDID HP AMP 10MG/ML 5	APIQ	734241	93263070001573	DIS	Dispensary	0	8	0	6/03/2012	A	6/03/2012	
9310185241510	DILAUDID TAB 2MG 20	APIQ	725501	9310185241510	DIS	Dispensary	13.99	1	0	18/09/2009	A	4/09/2015	
9310185241619	DILAUDID TAB 4MG 20	APIQ	727261	9326307000729	DIS	Dispensary	0	10	0	23/10/2009	A	19/04/2017	
9310185242616	DILAUDID TAB 8MG 20	APIQ	836761	9310185242616	DIS	Dispensary	0	0	0	14/05/2010	A	26/09/2018	
9346697003131	DILTIAZEM AN 60MG TAB BLS 90	APIQ	16909	9346697003131	DIS	Dispensary	0	6	0	15/09/2018	A	7/08/2019	
9322838007749	DILTIAZEM CD 180MG CAP	APIQ	368059	9322838007749	DIS	Dispensary	0	0	0	18/06/2013	A	18/06/2013	
9322838007756	DILTIAZEM CD 240MG 30	APIQ	374261	9322838007756	DIS	Dispensary	0	0	0	18/06/2013	A	18/06/2013	
9310488002177	DIMETAPP ALL/RHIN 2-5 200ML	APIQ	945900	9310488002177	ANH	Antihistamine/Allergy/Hayfever	21.49	0	0	10/03/2020	A	11/03/2020	
9310488002184	Dimetapp All/Rhin CF 2-5 Yrs 200ml	APIQ	945242	9310488002184	CC	Cold & Flu	17.99	0	0	5/08/2015	A	25/09/2015	
9310488022793	DIMETAPP C/C COLOUR FREE KIDS 6YRS	APIQ	784044	9310488022793	CC	Cold & Flu	19.99	9	0	17/08/2018	A	17/08/2018	
9310488012176	DIMETAPP C/F D/N PSE L/CAP 24	APIQ	853429	9310488012176	CC	Cold & Flu	14.99	3	0	17/05/2016	A	18/05/2016	
9310488018420	DIMETAPP D/N CC&FLU LIQ CAPS 48	APIQ	250627	9310488018420	CC	Cold & Flu	19.99	8	0	27/06/2007	A	18/12/2017	
9310488003426	DIMETAPP D/N L/CAPS 24	APIQ	250619	9310488003426	CC	Cold & Flu	22.49	-1	0	25/06/2018	A	25/06/2018	
9310488003860	DIMETAPP KIDS 2 YEARS+ COUGH C&FLU	APIQ	43406	9310488003860	CC	Cold & Flu	19.49	0	0	17/11/2020	A	11/12/2020	
9310488003389	DIMETAPP KIDS COUGH+IMMUNE 200ML	APIQ	32397	9310488003389	CC	Cold & Flu	19.49	3	0	30/06/2020	A	8/07/2020	
9310488003747	DIMETAPP MULTI SYMPTOM COLD&FLU 24	APIQ	43405	9310488003747	CC	Cold & Flu	12.99	4	0	20/06/2019	A	20/06/2019	
9310488001200	DIMETAPP PE D/N CAP 24	APIQ	388033	9310488001200	CC	Cold & Flu	14.49	4	0	15/07/2020	A	17/07/2020	
9310488001217	DIMETAPP PE D/N CAP 48	APIQ	388068	9310488001217	CC	Cold & Flu	19.99	0	0	15/07/2020	A	17/07/2020	
9310488002924	Dimetapp Ultra+ C/C/F 24+7 Immune	APIQ	20407	9310488002924	CC	Cold & Flu	16.99	1	0	1/06/2017	A	1/06/2017	
9321547990618	DIMIREL TAB 1MG 30	APIQ	458503	9321547990618	DIS	Dispensary	0	2	0	4/08/2017	A	4/08/2017	
9321547990625	DIMIREL TAB 2MG 30	APIQ	455512	9321547990625	DIS	Dispensary	0	4	0	14/01/2021	A	15/01/2021	
9321547990649	DIMIREL TAB 4MG 30	APIQ	456497	9321547990649	DIS	Dispensary	0	2	0	1/05/2020	A	6/05/2020	
9319099000725	DIOVAN 160MG 28 TABS	APIQ	290610	9319099000725	DIS	Dispensary	0	21	24	4/06/2009	A	13/07/2018	
9319099000749	DIOVAN 320MG 28 TABS	APIQ	290629	9319099000749	DIS	Dispensary	0	12	0	13/04/2010	A	13/05/2020	
9319099000695	DIOVAN 40MG 28 TABS	APIQ	290580	9319099000695	DIS	Dispensary	0	9	0	17/12/2012	A	14/12/2018	
9319099000701	DIOVAN 80MG 28 TABS	APIQ	290599	9319099000701	DIS	Dispensary	0	17	4	7/05/2009	A	27/04/2018	
5413787007363	DIPENTUM CAP 250MG 100	APIQ	616370	5413787007363	DIS	Dispensary	0	0	0	29/07/2015	A	29/07/2015	
9315430052187	DIPENTUM TAB 500MG 100	APIQ	844640	5021730030162	DIS	Dispensary	0	3	0			28/06/2018	
330396	DIPHERELINE IM 22.5MG	APIQ	330396		DIS	Dispensary	0	0	0	2/07/2013	A	25/08/2016	
738395	DIPHERELINE IM INJVIAL 11.25MG	APIQ	738395	738395	DIS	Dispensary	0	10	0	14/09/2017	A	14/09/2017	
9310341025107	DIPROSONE CREAM 15G	APIQ	791776		DSP	Ethical Deals	0	21	0			8/09/2016	
9310341025121	DIPROSONE CREAM 50G	APIQ	883670		DIS	Dispensary	0	1	0			9/06/2016	
9310341025114	DIPROSONE OINT 15G	APIQ	818070	9310341025114	DSP	Ethical Deals	0	7	9				
9310341025138	DIPROSONE OINT 50G	APIQ	883786	9310341025138	DIS	Dispensary	0	1	0			10/02/2016	
9310341025237	DIPROSONE OV CREAM 30G	APIQ	606294	9310341025237	DIS	Dispensary	0	9	0			3/01/2017	
9310341025183	DIPROSONE OV OINT 30G	APIQ	415952	9310341025183	DIS	Dispensary	0	4	0			10/02/2021	
9310341025190	DIPROSONE SCALP LOT 30ML	APIQ	440949	9310341025190	DIS	Dispensary	0	2	0			28/06/2018	
9330815000010	DIPSCAN	APIQ	712531	9330815000010	OTC	Over the Counter	36.99	8	0	16/05/2011	A		
6901409030350	DISP BRIEF LADIES MED 5	APIQ	430528	6901409030350	INC	Mens & Womens Incontinence	5.49	0	0	14/12/2020	A	14/12/2020	
9421033251411	DISPOSABLE PROTECTIVE MASK 10	APIQ	60808	9421033251411	FA	First Aid	17.99	-48	0	30/07/2020	A	20/08/2020	
9300631018261	DISPRIN DIRECT TAB 24	APIQ	653985	9300631018261	ANL	Analgesics/Low Dose Aspirin	4.49	23	0			12/08/2019	
9300631017974	DISPRIN MAX TAB 16	APIQ	753920	9300631017974	ANL	Analgesics/Low Dose Aspirin	5.99	5	0	9/05/2016	A	5/06/2018	
9300631017707	DISPRIN REG SOLUBLE TB 24	APIQ	456411	9300631017707	ANL	Analgesics/Low Dose Aspirin	4.49	23	0			7/06/2016	
200807	DISTAPH 250MG 24 CAPSULES	APIQ	455830	200807	DIS	Dispensary	9.99	12	2			28/06/2018	
9323610001702	DISTAPH 500MG 24 CAPSULES	APIQ	455849	9323610001702	DIS	Dispensary	16.99	5	26			3/09/2018	
9311404000796	DISTILLED WATER (TAP) 20L	APIQ	658901	9311404000796	DIS	Dispensary	40.49	0	0	11/05/2021	A	11/05/2021	
9311404000079	DISTILLED WATER 2L	APIQ	528595	9311404000079	DIS	Dispensary	5.99	0	0	8/10/2014	A	8/10/2014	
9311404001175	DISTILLED WATER 4L	APIQ	475068	9311404001175	OTC	Over the Counter	7.99	0	0	16/05/2017	A	16/05/2017	
9329829001038	DITHIAZIDE TAB 25MG 100	APIQ	711438	9329829001038	DSP	Ethical Deals	0	-9	45			7/06/2016	
931231934053	DITROPAN 5MG 100	APIQ	730726	931231934053	DSP	Ethical Deals	0	32.5	84			1/02/2017	
9323610005151	DIZOLE  50MG CAPS 28BP	APIQ	248096	9323610005151	DIS	Dispensary	0	-2.22E-16	0	13/10/2011	A	13/10/2011	
9323610005168	DIZOLE 100MG CAPS 28BP	APIQ	248088	9323610005168	DIS	Dispensary	0	1	0	31/03/2010	A	31/03/2010	
9316626103027	DOLAPRIL 4MGX28 CAPS	1APIQ	349194	9316626103027	DIS	Dispensary	0	2	0	14/05/2013	A	30/08/2017	
9350299002966	DOLAPRIL CAP 1MG 28	APIQ	349178	9350299002966	DIS	Dispensary	6.99	19	0	21/08/2018	A	21/08/2018	
9350299002973	DOLAPRIL CAP 2MG 28	APIQ	349186	9350299002973	DIS	Dispensary	0	72	0	9/04/2018	A	26/09/2018	
9331134927958	DOLASED FORTE TAB 20 BP	APIQ	585998	9331134927958	ANL	Analgesics/Low Dose Aspirin	0	-2.5	11	6/06/2014	A	19/12/2018	
146274	DOLASED FORTE TAB 40 BP	APIQ	585920		ANL	Analgesics/Low Dose Aspirin	0	20	0	6/06/2014	A	19/04/2021	
9316626609666	DOLASED TABLETS 40 S4	APIQ	32788	9316626609666	DIS	Dispensary	0	7	0	16/02/2018	A	16/02/2018	
3664898064284	DOMION TAB 25MG 28	APIQ	57853	3664898064284	DIS	Dispensary	0	2	0	4/08/2021	A	5/08/2021	
9334820000003	DORYX  CAPS 100MG  7	APIQ	851175	9334820000003	DIS	Dispensary	0	-14	0	6/12/2004	A	11/01/2016	
9334820000027	DORYX 50MG  25 CAPS	APIQ	851868	9334820000027	DIS	Dispensary	0	0	0	10/01/2005	A	10/01/2005	
EQ1068	Dosi EQ Posture Support	APIQ	REH1068	7 391813201955	IL	Independent Living	95.99	2	0	21/02/2008	A		
9323610013255	DOSULEPIN MYLAN CAP 25MG 50 BL	APIQ	36628	9323610013255	DIS	Dispensary	0	15	0	10/02/2020	A	13/02/2020	
9323610013262	DOSULEPIN MYLAN TAB 75MG 30 BL	APIQ	36629	9323610013262	DIS	Dispensary	0	61	0	7/03/2019	A	2/03/2020	
9323610001719	DOTHEP CAPS 25MG 50	APIQ	501514	9323610001719	DIS	Dispensary	0	0	14			2/02/2021	
9323610001726	DOTHEP TABS 75MG 30	APIQ	501530	9323610001726	DIS	Dispensary	0	8	78			27/06/2016	
9310481000774	DOUBLE D FRUIT DROPS S/FR	APIQ	469203		CON	Confectionery	4.99	10	0	13/07/2011	A	1/07/2021	
9322147041083	DOUBLUTS CAP 500MCG/400MCG 30 BT	APIQ	58740	9322147041083	DIS	Dispensary	0	-204	0	16/10/2020	A	19/10/2020	
9300830024476	DOVE  A/P WMEN INVIS DRY 147G	APIQ	956570	9300830024476	OTC	Over the Counter	8.99	0	0	11/04/2017	A	11/04/2017	
9300830024469	DOVE A/P  WMEN  ORIGINAL 147G	APIQ	956562	9300830024469	OTC	Over the Counter	8.99	0	0	21/02/2017	A	23/02/2017	
9300663404100	DOVE ANTI PERSPIRANT ORIGINAL	APIQ	716413	9300663404100	DEO	Deodorants	7.99	1	0	25/07/2007	A		
9300830065998	DOVE AP GF ACAI WATERLILY 220ML	APIQ	66105	9300830065998	DEO	Deodorants	8.49	1	0	25/08/2021	A	26/08/2021	
4800888184511	DOVE APD R/O EXTRA FRSH 50ML	APIQ	936146	4800888184511	KEM	Kempsey	3.99	2	0	24/08/2021	A	26/08/2021	
8717163041611	DOVE B/LTN SUMMER DARK 250ML	APIQ	712507	8717163041611	SKN	Skincare	9.49	0	0	23/03/2016	A	23/03/2016	
8717644078747	DOVE B/LTN SUMMER DARK 400ML	APIQ	257931	8717644078747	SKN	Skincare	13.99	8	0	23/03/2016	A	23/03/2016	
8717163041550	DOVE B/LTN SUMMER LIGHT 250ML	APIQ	712132	8717163041550	OTC	Over the Counter	8.99	0	0	11/11/2016	A	11/11/2016	
8717644078440	DOVE B/LTN SUMMER LIGHT 400ML	APIQ	257958	8717644078440	OTC	Over the Counter	12.49	3	0	11/11/2016	A	11/11/2016	
40883007	DOVE B/MOIST SILK 300ML	APIQ	870412	40883007	HB	Health & Beauty	14.99	0	0	21/08/2018	A	21/08/2018	
9300830018260	DOVE B/WASH REVIVE 1L	APIQ	389862	9300830018260	SKN	Skincare	16.99	0	0	23/03/2016	A	23/03/2016	
9300830003051	DOVE B/WASH REVIVE 375ML	APIQ	340766	9300830003051	SKN	Skincare	9.49	0	0	23/03/2016	A	23/03/2016	
9300830039418	DOVE B/WSH NOURISHING CARE & OIL 37	APIQ	27393	9300830039418	HBW	Hand & Body Wash	7.99	3	0	13/01/2021	A	22/01/2021	
9300830040889	DOVE B/WSH PEAR & ALOE 1L	APIQ	27390	9300830040889	HBW	Hand & Body Wash	14.49	3	0	1/04/2021	A	8/04/2021	
8000700000012	DOVE BAR BEAUTY CREAM 100GX2	APIQ	256390	8000700000012	HB	Health & Beauty	5.99	0	0	4/06/2018	A	4/06/2018	
8711600453975	DOVE BODY LOTION ESS INT 400	APIQ	346594	8711600453975	SKN	Skincare	8.99	6	0	3/04/2012	A	5/05/2016	
8711600368804	DOVE BODY LOTION ESS MILK 400ML	APIQ	346624	8711600368804	SKN	Skincare	10.49	1	0	3/04/2012	A		
9300663459612	DOVE CLIN. PROTECT F/TOUCH DEO 45ML	APIQ	297070	9300663459612	DEO	Deodorants	15.99	2	0	26/05/2011	A		
9300663449910	DOVE DEO A/P CLEAR TOUCH 100G	APIQ	243183	9300663449910	DEO	Deodorants	4.49	2	0	17/10/2014	A	17/10/2014	
9300663454099	DOVE DEO A/P GF CUCUMBER 100G	APIQ	268356	9300663454099	DEO	Deodorants	4.49	1	0	17/10/2014	A	17/10/2014	
9300830009718	DOVE DEO A/P INVISBLE DRY 100G	APIQ	371440	9300830009718	DEO	Deodorants	4.49	2	0	17/10/2014	A	17/10/2014	
9300830017140	DOVE DEO A/P PURE 100G	APIQ	385115	9300830017140	DEO	Deodorants	4.49	1	0	17/10/2014	A	17/10/2014	
93666282	DOVE DEO R/O GF CUCUMBER 50ML	APIQ	268380	93666282	DEO	Deodorants	4.99	0	0	12/12/2012	A	1/03/2017	
93830355	DOVE DEO R/O GF NECT&GING 50ML	6APIQ		93830355	DEO	Deodorants	0	0	0	12/12/2012	A		
93465670	DOVE DEO R/O INVISIBLE DRY 50ML	6APIQ	371432	93465670	DEO	Deodorants	4.99	1	0	12/12/2012	A	11/11/2015	
93666466	DOVE DEOD A/P R/ON ORGINAL	APIQ	716340	93666466	DEO	Deodorants	4.99	0	0	30/08/2007	A		
9300830042425	DOVE LHW PAMP JASM COCO 500ML	SIGMA	269795	9300830042425	SPE	SPECIALS	6.99	0	0	21/04/2020	A	21/04/2020	
9300830064601	DOVE MEN AP EUCLY/BIRCH ZERO ALU 25	APIQ	66080	9300830064601	KEM	Kempsey	9.99	1	0	17/06/2021	A	18/06/2021	
9300830022588	DOVE MEN APD EXTRA FRSH 254ML	APIQ	936197	9300830022588	KEM	Kempsey	9.99	2	0	4/05/2021	A	6/05/2021	
9300830022595	DOVE MEN APD INVISI DRY 254ML	APIQ	936227	9300830022595	KEM	Kempsey	9.99	2	0	4/05/2021	A	6/05/2021	
93830447	DOVE MEN APD R/O CLN COMFORT 50ML	APIQ	309877	93830447	KEM	Kempsey	4.99	3	0	17/06/2021	A	18/06/2021	
93830430	DOVE MEN APD R/O COOL FRSH 50ML	APIQ	309869	93830430	KEM	Kempsey	4.99	3	0	17/06/2021	A	18/06/2021	
4800888183958	DOVE MEN APD R/O INVISI DRY 50ML	APIQ	490016	4800888183958	MEN	Mens Toiletries	4.99	3	0	12/04/2021	A	14/04/2021	
4800888195562	DOVE MEN CLINICAL APD CLEAN COMFORT	APIQ	19983	4800888195562	MEN	Mens Toiletries	16.49	3	0	12/04/2021	A	14/04/2021	
4800888221490	DOVE MEN DEO EUC/BIR ZERO ALU R/ON	APIQ	66079	4800888221490	KEM	Kempsey	5.49	2	0	17/06/2021	A	18/06/2021	
8710447275313	DOVE SECRETS COCONUT&ALMOND HAND CR	APIQ	51150	8710447275313	SKN	Skincare	7.49	1	0	12/01/2021	A	13/01/2021	
8710447275306	DOVE SECRETS INVIG RIT HAND CREAM	APIQ	51148	8710447275306	SKN	Skincare	7.49	1	0	12/01/2021	A	13/01/2021	
9350299006506	DOXSIG 50MG TAB 25	APIQ	57610	9350299006506	DIS	Dispensary	0	0	0	9/08/2021	A	26/08/2021	
9316626601660	DOXSIG TAB 100MG 7	APIQ	452201	9316626601660	DIS	Dispensary	0	-624.06	0	13/10/2011	A	3/11/2015	
9350299000405	DOXSIG TAB 100MG 7	APIQ	551597	9350299000405	DIS	Dispensary	0	453.91	0	29/04/2016	A	8/06/2018	
9350299006513	DOXSIG TABLETS 100MG 21	APIQ	53219	9350299006513	DIS	Dispensary	0	80.36	0	18/10/2019	A	22/10/2019	
9323610000002	DOXYLIN TAB 100MG 7	APIQ	543861	9323610000002	DIS	Dispensary	0	18.58	0			26/09/2018	
9323610011411	DOXYLIN TAB 100MG BL 21	APIQ	7296	9323610011411	DIS	Dispensary	0	0	0	1/05/2019	A	2/05/2019	
9323610000439	DOXYLIN TAB 50MG 25	APIQ	543888	9323610000439	DIS	Dispensary	0	0	0				
18787774083	DR BRON LAVENDER CASTILE SOAP 237ML	APIQ	44967	18787774083	HB	Health & Beauty	14.99	0	0	29/04/2020	A	30/04/2020	
9312812001634	DR BRON RAINBOW SAMPLER 6X59ML	APIQ	44952	9312812001634	OTC	Over the Counter	37.49	1	0	16/12/2020	A	22/12/2020	
18787778081	DR BRON ROSE CASTILE SOAP 237ML	APIQ	44959	18787778081	HB	Health & Beauty	14.99	0	0	29/04/2020	A	30/04/2020	
18787776087	DR BRON TEA TREE CASTILE SOAP 237ML	APIQ	44958	18787776087	KEM	Kempsey	16.49	0	0	4/06/2021	A	10/06/2021	
9336238000040	DR RED GIN PUNCH PROSTATE 750	APIQ	249289	9336238000040	VIT	Vitamins	46.99	11	0	5/10/2006	A	27/03/2017	
9336238000057	DR RED PUNCH BLUEBERRY 750ML	APIQ	249297	9336238000057	VIT	Vitamins	49.99	2	0	4/04/2007	A	28/09/2020	
244627	Dressing Stick	APIQ	244627	9337439004257	IL	Independent Living	16.99	-3	0	18/08/2011	A	16/12/2015	
9322147012168	DRICLOR R/ON MEN 60ML	APIQ	339741	9322147012168	MEN	Mens Toiletries	21.99	3	0	21/08/2013	A	25/02/2016	
9322147012175	DRICLOR WOMEN 60ML	APIQ	339733	9322147012175	OTC	Over the Counter	21.99	0	0	1/11/2011	A	1/11/2011	
9310160823441	DRIXINE N/DRIP MENTHOL 15ML	APIQ	356123	9310160823441	EAR	Ear and Nose Care	16.99	0	0	2/06/2020	A	2/06/2020	
9310160823991	DRIXINE NASAL SPRAY 15ML	APIQ	457655	9310160823991	EAR	Ear and Nose Care	10.49	2	0	30/06/2020	A	8/07/2020	
9310341065431	DRIXINE ORG NO DRIP MOIST SPRY 15ML	APIQ	342378	9310341065431	ANH	Antihistamine/Allergy/Hayfever	13.99	12	3	13/10/2011	A	27/07/2017	
9310341038251	DRIXINE ORG NO DRIP SPRAY 15ML	APIQ	314099	9310341038251	ANH	Antihistamine/Allergy/Hayfever	13.99	10	5	29/04/2010	A	24/01/2019	
9336666002845	DRONALEN PLUS 70MG/140mg	APIQ	298573	9336666002845	DIS	Dispensary	0	0	0	3/08/2009	A		
9317935003107	DRONALEN PLUS DCAL 70/140	APIQ	331503		DIS	Dispensary	0	2	15	30/04/2012	A	7/06/2018	
9331456007161	DRY EARS 30ML	APIQ	53955	9331456007161	EAR	Ear and Nose Care	17.99	9	0	7/11/2019	A	27/11/2019	
5033435131952	DRY NIGHT TRAINER *disc*	APIQ	5004	5033435131952	OBS	Obsolete	44.99	1	0	30/11/2015	C	1/12/2015	
9322147066550	DUAC GEL 5% 1X30G	APIQ	29736	9322147066550	DIS	Dispensary	50.99	5	0	12/04/2018	A	12/04/2018	
5011091104329	DUAC ONCE DAILY GEL 25GM	APIQ	215058	5011091104329	DIS	Dispensary	0	0	0	29/05/2006	A		
9323245003065	DU'IT CRACKED H/BALM 50GM	APIQ	871133	9323245003065	FOC	Foot Care	13.99	9	0	23/02/2005	A	14/10/2015	
9323245003416	DUIT ROLL A BALM 50ML	SIGMA	115022	9323245003416	FOC	Foot Care	15.99	7	0	14/10/2015	A	15/10/2015	
9323245004567	DU'IT TOUGH HANDS 150G	APIQ	235202	9323245004567	SKN	Skincare	14.49	5	0	25/07/2006	A		
9323245004505	DU'IT TOUGH HANDS FOR HER 75G	APIQ	19985	9323245004505	SKN	Skincare	11.99	1	0	3/08/2017	A	3/08/2017	
9323245004574	DUIT TOUGH HANDS FRAGRANCE FREE 150	APIQ	56138	9323245004574	SKN	Skincare	12.99	0	0	12/02/2020	A	17/02/2020	
9323245003133	DUIT TOUGH LIPS LIP BALM 4.5G	APIQ	61310	9323245003133	SUN	Sun Care	6.99	19	0	21/10/2020	A	22/10/2020	
9323245004543	DUIT TOUGH SCRUB FOR HANDS 150G	APIQ	307769	9323245004543	SKN	Skincare	10.99	3	0	30/04/2021	A	30/04/2021	
9323245003164	DUIT TOUGH SHEILD HAND SANITISER 60	APIQ	58328	9323245003164	SKN	Skincare	6.49	7	0	7/08/2020	A	12/08/2020	
9323245001016	DUIT VE+ FACE CREAM 50G	APIQ	39820	9323245001016	SKN	Skincare	14.49	6	0	12/02/2020	A	17/02/2020	
9329670200727	DUKORAL TWIN PACK	APIQ	272655	9329670200727	DIS	Dispensary	0	8	0	18/04/2008	A	27/06/2016	
890448	DUKORAL*CHOLERA VACCINE	APIQ	890448	9329670200703	DIS	Dispensary	0	4	0	11/11/2004	A	11/11/2004	
9310717300340	DULCOGAS SACHETS 125MG 18	APIQ	211141	9310717300340	STO	Stomach & Anti Diarrohea	8.99	21	0	17/10/2013	A	2/02/2016	
9310717300050	DULCOLAX SP DROPS 30ML	APIQ	263664	9310717300050	STO	Stomach & Anti Diarrohea	9.49	62	0	19/02/2008	A	13/12/2018	
9310717300067	DULCOLAX SUPPS AD 10MG 10	APIQ	263591	9310717300067	STO	Stomach & Anti Diarrohea	6.99	21	0	4/12/2007	A	24/01/2017	
9310717300111	DULCOLAX TAB 5MG (200)	APIQ	316350	9351791000542	STO	Stomach & Anti Diarrohea	30.49	28	0	13/03/2008	A	24/02/2021	
9310717300128	DULCOLAX TAB 5MG (50)	APIQ	316334	9351791000559	STO	Stomach & Anti Diarrohea	9.99	8.84	0	27/11/2007	A	24/02/2021	
9310717300166	DULCOLAX TAB 5MG (80)	APIQ	316342	9310717300166	STO	Stomach & Anti Diarrohea	12.49	26	0	22/02/2008	A	14/06/2016	
9351791000931	DULCOSOFT POWDER SACHETS 10G	APIQ	63312	9351791000931	STO	Stomach & Anti Diarrohea	12.49	15	0	8/03/2021	A	9/03/2021	
9346697003919	DULOXETINE AN 30MG CAP BLS 28	APIQ	14113	9346697003919	DIS	Dispensary	0	0	0	8/02/2018	A	8/02/2018	
9346697003933	DULOXETINE AN 60MG CAP BLS 28	APIQ	14114	9346697003933	DIS	Dispensary	0.49	0	0	17/10/2017	A	17/10/2017	
9300615018751	DUO LAUND CONC MATIC 500G	APIQ	291153	9300615018751	SPE	SPECIALS	3.49	0	0	7/04/2009	A		
9300615018867	DUO LAUND MATIC F/LOAD 500G	APIQ	291188	9300615018867	SPE	SPECIALS	3.49	0	0	7/04/2009	A		
9300615028811	DUO LAUNDCLEAN&CARE F/L 650G	APIQ	279536	9300615028811	SPE	SPECIALS	3.49	2	0	9/12/2013	A	9/12/2013	
5016533634877	DUOCAL POWDER 400G	APIQ	596337	5016533634877	DIS	Dispensary	46.99	0	0	11/03/2021	A	11/03/2021	
9322147011611	DUODART 500MCG/400MCG CAP	APIQ	335800	9322147011611	DSP	Ethical Deals	0	-114	135	4/08/2011	A	21/12/2018	
300031879553	DUODERM EX/THN 10X10CM  EACH	APIQ	498939	300031879553	WC	Bandaids/Dressing/ Woundcare	8.99	17	0			21/03/2019	
300031879300	DUODERM PASTE 30G	APIQ	655066	300031879300	DIS	Dispensary	0	1	0	13/02/2020	A	27/02/2020	
768455106820	DUODERM PASTE 30G	10APIQ	655066	768455106820	DEN	Oral Hygiene & Dental Care	22.99	0	0	13/02/2020	A		
176248	DUODERM XTHIN 10CMX10CM BX10	SIGMA	176248		WC	Bandaids/Dressing/ Woundcare	9.99	0	0	22/04/2016	A	28/04/2016	
5011091100345	DUOFILM SOLUTION 15ML	APIQ	469831	5011091100345	WC	Bandaids/Dressing/ Woundcare	14.49	7	0			24/01/2019	
9316626608331	DUOPLIDOGREL 75/100MG TAB 30	APIQ	926760	9316626608331	DIS	Dispensary	0	-15	26	15/12/2014	A	28/06/2018	
9349649000592	DUORESP SPIROMAX 200MCG/6MCG 120 DO	APIQ	34059	9349649000592	DIS	Dispensary	0	21	0	18/04/2018	A	18/04/2018	
9349649000615	DUORESP SPIROMAX 400MCG/12MCG 2X60	APIQ	34058	9349649000615	DIS	Dispensary	0	15	0	18/04/2018	A	18/04/2018	
5413895024153	DUOTRAV BAK EYEDROP FREE2	APIQ	362123	5413895024153	DSP	Ethical Deals	0	-14	109	23/03/2012	A	26/06/2017	
9331103000194	DUPHALAC SYRUP 68.4% 500ML	APIQ	718483	9331103000194	STO	Stomach & Anti Diarrohea	18.9	0	0				
9319733004195	DUPIXENT 200MG X 2 PFS	APIQ	64494	9319733004195	DIS	Dispensary	0	1	0	12/08/2021	A	26/08/2021	
9319733004119	DUPIXENT 300MG 2ML X 2 PFS	APIQ	64495	9319733004119	DIS	Dispensary	0	1	0	29/03/2021	A	8/04/2021	
5052197014822	DUREX B CLOSE CONDOMS 6PK	APIQ	391069	5052197014822	SEX	Sexual Health	3.49	1	0	22/05/2013	A	22/05/2013	
5052197011333	DUREX CDOM FTHERLITE UTHIN 12	APIQ	423998	5052197011333	SEX	Sexual Health	10.49	2	0	28/01/2015	A	28/01/2015	
5052197049886	DUREX CDOM INVISIBLE FEEL EXT LBRCT	APIQ	15024	5052197049886	SEX	Sexual Health	9.99	0	0	19/07/2016	A	22/07/2016	
5052197049855	DUREX CDOM INVISIBLE FEEL SENSITIVE	APIQ	15025	5052197049855	SEX	Sexual Health	9.99	0	0	19/07/2016	A	22/07/2016	
9312484620140	DUREX CDOM REGULAR 24	APIQ	353590	9312484620140	SEX	Sexual Health	9.99	1	0	22/06/2016	A	22/06/2016	
9300631365051	DUREX CLIMAX STIMUL CONDOMS 6	APIQ	22612	9300631365051	SEX	Sexual Health	6.99	6	0	17/07/2017	A	17/07/2017	
9300631337423	DUREX CLIMAX STIMULATING GEL 10ML	APIQ	22611	9300631337423	SEX	Sexual Health	19.99	3	0	17/07/2017	A	17/07/2017	
9300631420002	DUREX FETHERLITE CONDOMS 10 PACK	APIQ	22986	9300631420002	FEM	Feminine Hygiene	7.49	23	0	4/07/2018	A	11/10/2019	
9300631248590	DUREX FRUITY FUN CONDOMS 10PK	APIQ	58505	9300631248590	FEM	Feminine Hygiene	7.49	3	0	20/07/2021	A	21/07/2021	
5038483983508	DUREX LUB 2IN1 MSGE SENS 200ML	APIQ	339369	5038483983508	SEX	Sexual Health	10.99	1	0	30/09/2016	A	30/09/2016	
5038483559017	DUREX LUB GEL PLAY O 15ML	APIQ	292850	5038483559017	SEX	Sexual Health	19.99	2	0	12/01/2016	A	12/01/2016	
9300631390466	DUREX NATURALS INTIMATE GEL 100ML	APIQ	22610	9300631390466	SEX	Sexual Health	14.99	6	0	17/07/2017	A	17/07/2017	
5052197003000	DUREX PERFECT GLIDE LUBE	APIQ	377465	5052197003000	SEX	Sexual Health	8.49	7	0	26/09/2012	A	15/09/2015	
5052197002171	DUREX PLAY FEEL LUBRICANT 50ML	APIQ	364819	5052197002171	SEX	Sexual Health	5.49	1	0	19/07/2013	A		
5038483994757	DUREX PLAY VIBRATOR DELIGHT	APIQ	395641	5038483994757	SEX	Sexual Health	25.99	1	0	18/01/2018	A	18/01/2018	
5038483562413	DUREX PLAY VIBRATOR PURE FNTSY	APIQ	283606	5038483562413	SEX	Sexual Health	44.99	1	0	18/01/2018	A	18/01/2018	
9300631407867	DUREX PLEASURE ME CONDOMS 10 PACK	APIQ	22985	9300631407867	FEM	Feminine Hygiene	7.49	2	0	4/07/2018	A	4/07/2018	
9300631420026	DUREX REAL FEEL CONDOMS 6 PACK	APIQ	22988	9300631420026	FEM	Feminine Hygiene	6.99	0	0	16/11/2019	A	27/11/2019	
9300631407850	DUREX REGULAR CONDOMS 10 PACK	APIQ	22987	9300631407850	FEM	Feminine Hygiene	7.49	3	0	4/07/2018	A	4/07/2018	
